metadata_path	display_name
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2	Hound of the Pit
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2NoEmerge	Hound of the Pit
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2Spectre	Hound of the Pit
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2Large	Hound of the Pit
Metadata/Monsters/LeagueAbyss/Pit/PrimordialMonster2LargeSpectre	Hound of the Pit
Metadata/Monsters/MonsterMods/LeagueAbyss/VolatileRocks	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/VolatileRocks	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/VolatileRocksVolatile	Volatile Rock
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/VolatileRocksVolatile	Volatile Rock
Metadata/Monsters/MonsterMods/LeagueAbyss/ManaSiphoner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/ManaSiphoner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/KurgalsGasp	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/KurgalsGasp	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/ImmuneAura	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/AbyssalRunesSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/AbyssalRunesSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/BlackbloodRune	Blackblood Rune
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/BlackbloodRune	Blackblood Rune
Metadata/Monsters/MonsterMods/LeagueAbyss/LightlessRune	Lightless Rune
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/LightlessRune	Lightless Rune
Metadata/Monsters/MonsterMods/LeagueAbyss/PitRune_	Pit Rune
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/PitRune	Pit Rune
Metadata/Monsters/MonsterMods/LeagueAbyss/DelayedMeteor	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/DelayedMeteor	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/BeamcasterSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/BeamcasterSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/ApparitionBeamcaster	Abyssal Apparition
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/ApparitionBeamcaster	Abyssal Apparition
Metadata/Monsters/MonsterMods/LeagueAbyss/PitSplitting	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/LightlessWells	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/LeechAura	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/ApparitionMirageSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/ApparitionMirage	Lich Apparition
Metadata/Monsters/MonsterMods/LeagueAbyss/PustuleGroundSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/PustuleGroundSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/GeyserSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/GeyserSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/ShadeWalker	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/ShadeWalker	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/SoulcanoSpawner	Daemon
Metadata/Monsters/MonsterMods/LeagueAbyss/Player/SoulcanoSpawner	Daemon
Metadata/Monsters/TwilightOrder/TwilightOrderSorceror/TwilightOrderBarrierSegment	Bone Wall
Metadata/NPC/Four_Interlude/Part1/UnaStoneCircleSummon	Una
Metadata/Monsters/TwilightOrder/TwilightOrderCleric/TwilightOrderClericProximityShield	Daemon
Metadata/NPC/Four_Act4/DoryaniShrikeIslandSummon	Doryani
Metadata/NPC/Four_Act4/DoryaniSolitaryConfinementSummon	Doryani
Metadata/NPC/Four_Act4/DoryaniSingingCavernsSummon	Doryani
Metadata/NPC/Four_Act4/DoryaniVolcanicWarrensSummon	Doryani
Metadata/NPC/Four_Interlude/Part3/DoryaniCauchicVaultSummon	Doryani
Metadata/Monsters/LeagueAbyss/Blackblood/DoomBoss	Vandroth, Blackblooded Enslaver
Metadata/Monsters/LeagueAbyss/Blackblood/DoomBossSTANDALONE	Vandroth, Blackblooded Enslaver
Metadata/Monsters/LeagueAbyss/Lightless/ConsumeBoss	Tasgul, Swallower of Light
Metadata/Monsters/LeagueAbyss/Lightless/ConsumeBossSTANDALONE	Tasgul, Swallower of Light
Metadata/Monsters/LeagueAncestral/StandaloneTawhoa/Boar/TawhoaBoarStandalone	Tawhoa's Boar
Metadata/Monsters/LeagueAncestral/StandaloneTawhoa/Tuatata/TawhoaTuataraStandalone	Tawhoa's Tuatara
Metadata/Monsters/LeagueAncestral/StandaloneTawhoa/MedicineWoman/TawhoaMedicineWomanStandalone__	Tawhoa Mystic
Metadata/Monsters/TerracottaGuardians/StoneGuardianSickleShieldAmbush	Stone Soldier
Metadata/Monsters/SkeletonSnake/SandSkeletonSnake	Skeletal Cobra
Metadata/Monsters/LeagueAbyss/LichBoss/LichApparitionPlayerSummoned	Steward of Kulemak
Metadata/Monsters/CyclopsSpiderBoss/CyclopsSpiderBoss	[DNT] CyclopsSpiderBoss
Metadata/Monsters/RitualWendigo/RitualWendigoBoss	[DNT] Ritual Wendigo Boss
Metadata/Monsters/RitualWendigo/RitualWendigoDarknessArm	Daemon
Metadata/Monsters/RitualWendigo/RitualWendigoVacuumDaemon	Daemon
Metadata/Monsters/DeliriumTangmazu/TangmazuBoss	[DNT] TangmazuBoss
Metadata/Monsters/DeliriumTangmazu/Minions/DeliriumMinionDisgust	[DNT] DeliriumMinionDisgust
Metadata/Monsters/DeliriumTangmazu/Minions/DeliriumMinionFury	[DNT] DeliriumMinionFury
Metadata/Monsters/DeliriumTangmazu/Minions/DeliriumMinionMalice	[DNT] DeliriumMinionMalice
Metadata/Monsters/DeliriumTangmazu/Minions/DeliriumMinionRage	[DNT] DeliriumMinionRage
Metadata/Monsters/DeliriumTangmazu/Minions/DeliriumMinionSpite	[DNT] DeliriumMinionSpite
Metadata/Monsters/LeagueIncursionNew/Garrison/VaalTrainingDummyIncursion	Training Post
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionAxeShieldIncursion	Vaal Embalmed Axeman
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionSpearIncursion	Vaal Embalmed Spearman
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionDaggerIncursion	Vaal Embalmed Rogue
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionBowIncursion	Vaal Embalmed Archer
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionBannerIncursion	Vaal Embalmed Bearer
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionAxeThrowerIncursion	Vaal Embalmed Berserker
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionSwordShieldIncursion	Vaal Embalmed Warrior
Metadata/Monsters/LeagueIncursionNew/Smithy/ProcessionCasterIncursion	Vaal Embalmed Mage
Metadata/Monsters/LeagueIncursionNew/Smithy/VaalForgemanIncursion	Coztic, the Forgehand
Metadata/Monsters/LeagueIncursionNew/Smithy/ForgemasterIncursionTier1__	Cualli, Kamasan Smith
Metadata/Monsters/LeagueIncursionNew/Smithy/ForgemasterIncursionTier2	Cualli, Kamasan Smith
Metadata/Monsters/LeagueIncursionNew/Smithy/ForgemasterIncursionTier3	Cualli, Kamasan Smith
Metadata/Monsters/LeagueIncursionNew/Doctor/MechaQueenOfFilfthTier3	Micata, the Remade
Metadata/Monsters/LeagueIncursionNew/Doctor/DoctorIncursionTier1_	Pakteni, Flesh Surgeon
Metadata/Monsters/LeagueIncursionNew/Doctor/DoctorIncursionTier2	Pakteni, Flesh Surgeon
Metadata/Monsters/LeagueIncursionNew/Doctor/DoctorIncursionTier3	Pakteni, Flesh Surgeon
Metadata/Monsters/LeagueIncursionNew/Golemworks/DoryaniMechMiniIncursion	Imitation Triumph
Metadata/Monsters/LeagueIncursionNew/Golemworks/LightningSkitterbotIncursion	Skitter Mine
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotDaggersBloodIncursion	Blood Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotDaggersChaosIncursion	Chaotic Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotDaggersColdIncursion	Gelid Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotDaggersFireIncursion	Fiery Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotDaggersLightningIncursion	Powered Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotKnifestickBloodIncursion	Blood Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotKnifestickChaosIncursion	Chaotic Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotKnifestickColdIncursion	Gelid Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotKnifestickFireIncursion	Fiery Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotKnifestickLightningIncursion	Powered Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotSpearBloodIncursion	Blood Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotSpearChaosIncursion	Chaotic Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotSpearColdIncursion	Gelid Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotSpearFireIncursion	Fiery Zealot
Metadata/Monsters/LeagueIncursionNew/Generic/VaalZealotSpearLightningIncursion	Powered Zealot
Metadata/Monsters/LeagueIncursionNew/GenericOld/ProcessionAxeShield	Vaal Embalmed Axeman
Metadata/Monsters/LeagueIncursionNew/GenericOld/ProcessionSpear	Vaal Embalmed Spearman
Metadata/Monsters/LeagueIncursionNew/GenericOld/ProcessionDagger	Vaal Embalmed Rogue
Metadata/Monsters/LeagueIncursionNew/GenericOld/ProcessionBow	Vaal Embalmed Archer
Metadata/Monsters/LeagueIncursionNew/GenericOld/ProcessionAxeThrower	Vaal Embalmed Archer
Metadata/Monsters/LeagueIncursionNew/GenericOld/ProcessionSwordShield	Vaal Embalmed Warrior
Metadata/Monsters/LeagueIncursionNew/GenericOld/BoneRabbleJaguar	Vaal Skeletal Warrior
Metadata/Monsters/LeagueIncursionNew/GenericOld/BoneRabbleSquire	Vaal Skeletal Squire
Metadata/Monsters/LeagueIncursionNew/GenericOld/BoneRabblePriest	Vaal Skeletal Priest
Metadata/Monsters/LeagueIncursionNew/GenericOld/BoneRabbleEagle	Vaal Skeletal Archer
Metadata/Monsters/LeagueIncursionNew/CommanderNew/BlackjawIncursionPast	Xolotl, Royal Commander
Metadata/Monsters/LeagueIncursionNew/CommanderNew/BlackjawIncursionPastTier2	Xolotl, Royal Commander
Metadata/Monsters/LeagueIncursionNew/CommanderNew/BlackjawIncursionPastTier3	Xolotl, Royal Commander
Metadata/Monsters/LeagueIncursionNew/CommanderNew/VaalGuardClawsIncursion	Vaal Excoriator
Metadata/Monsters/LeagueIncursionNew/CommanderNew/VaalGuardTrainingClawsIncursion	Vaal Excoriator
Metadata/Monsters/LeagueIncursionNew/CommanderNew/VaalGuardMortarIncursion	Vaal Guard
Metadata/Monsters/LeagueIncursionNew/CommanderNew/VaalGuardTrainingMortarIncursion	Vaal Guard
Metadata/Monsters/LeagueIncursionNew/CommanderNew/VaalGuardSpearIncursion	Vaal Guard
Metadata/Monsters/LeagueIncursionNew/CommanderNew/VaalGuardTrainingSpearIncursion	Vaal Guard
Metadata/Monsters/LeagueIncursionNew/CommanderOld/BlackjawIncursionPresent	Xolotl, the Forgotten
Metadata/Monsters/LeagueIncursionNew/CommanderOld/BlackjawIncursionPresentTier2	Xolotl, the Forgotten
Metadata/Monsters/LeagueIncursionNew/CommanderOld/BlackjawIncursionPresentTier3	Xolotl, the Forgotten
Metadata/Monsters/LeagueIncursionNew/CommanderOld/UndeadVaalGuardDaggersIncursion	Undead Vaal Bladedancer
Metadata/Monsters/LeagueIncursionNew/CommanderOld/UndeadVaalGuardSpearIncursion	Undead Vaal Guard
Metadata/Monsters/LeagueIncursionNew/CommanderOld/UndeadVaalGuardTrapsIncursion	Undead Vaal Guard
Metadata/Monsters/LeagueIncursionNew/Garrison/VaalGuardClawsPatrolIncursion	Vaal Excoriator
Metadata/Monsters/LeagueIncursionNew/Garrison/VaalGuardMortarPatrolIncursion	Vaal Guard
Metadata/Monsters/LeagueIncursionNew/Garrison/VaalGuardSpearPatrolIncursion	Vaal Guard
Metadata/Monsters/LeagueIncursionNew/Garrison/VaalGoliathPatrolIncursion	Vaal Goliath
Metadata/Monsters/LeagueIncursionNew/Garrison/VaalOverseerLivingIncursion	Vaal Overseer
Metadata/Monsters/LeagueIncursionNew/Garrison/VaalOverseerLivingIncursionRare	Temoc, Drill Overseer
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidBowIncursion	Archer Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidBowArmsIncursion	Archer Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidGoliathFistIncursion	Goliath Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalPyramidHandsIncursion	Brutal Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VallHumanoidShieldLegsIncursion	Shielded Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidSwordShieldIncursion	Fused Swordsman
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidCannonFireIncursion	Cannon Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidCannonLightningIncursion	Blasting Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidBladeHandsIncursion	Warrior Transcendent
Metadata/Monsters/LeagueIncursionNew/Transcended/VaalHumanoidStalkerIncursion	Bladelash Transcendent
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireSwordIncursion	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireTrainingSwordIncursion	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireBowIncursion	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireTrainingBowIncursion	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireClawIncursion	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireTrainingClawIncursion_	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireShieldIncursion_	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaire/ViperLegionnaireTrainingShieldIncursion_	Viper Legionnaire
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaires/ViperLegionnaireSpymaster	Xalapa, Spy Master
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaires/ViperLegionnaireSpymasterTier2	Xalapa, Spy Master
Metadata/Monsters/LeagueIncursionNew/ViperLegionnaires/ViperLegionnaireSpymasterTier3_	Xalapa, Spy Master
Metadata/Monsters/LeagueIncursionNew/ViperLegionBarracks/QuadrillaIncursion	Quadrilla
Metadata/Monsters/LeagueIncursionNew/ViperLegionBarracks/QuadrillaCaged	Quadrilla
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalCycloneConstructIncursion	Cyclonic Construct
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalCycloneConstructArmsIncursion	Cyclonic Construct Arms
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalCycloneConstructInertIncursion	Cyclonic Construct
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalBowlingPinIncursion	Vaal Construct
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalBowlingBallIncursion	Flame Sentry
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalBowlingBallInertIncursion	Flame Sentry
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalConstructPyramidIncursion	Reconstructor
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalConstructGolemIncursion	Shockblade Construct
Metadata/Monsters/LeagueIncursionNew/Constructs/VaalConstructSkitterbotIncursion	Crawler Sentinel
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalCycloneConstructAncientIncursion	Cyclonic Construct
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalCycloneConstructArmsAncientIncursion	Cyclonic Construct Arms
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalCycloneConstructInertAncientIncursion	Cyclonic Construct
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalConstructSkitterbotAncientIncursion	Crawler Sentinel
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalBowlingBallAncientIncursion	Flame Sentry
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalBowlingBallInertAncientIncursion	Flame Sentry
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalConstructPyramidAncientIncursion	Reconstructor
Metadata/Monsters/LeagueIncursionNew/ConstructsAncient/VaalConstructGolemAncientIncursion_	Shockblade Construct
Metadata/Monsters/LeagueIncursionNew/AlchemyLab/StatueBossIncursion_	Menmek, Guardian Construct
Metadata/Monsters/LeagueIncursionNew/AlchemyLab/VaalGoliathSoulCoreIncursion_	Vaal Goliath
Metadata/Monsters/LeagueIncursionNew/AlchemyLab/VaalFlayedKnifestickIncursion	Chaos Zealot
Metadata/Monsters/LeagueIncursionNew/AlchemyLab/ChaosGodRangedFodderIncursion	Petulant Stonemaw
Metadata/Monsters/LeagueIncursionNew/AlchemyLab/ChaosGodJaguarIncursion	Scute Lizard
Metadata/Monsters/LeagueIncursionNew/AlchemyLab/ChaosGodTriHeadBatIncursion	Cerberic Bat
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/MonkeyExperiment	Experimental Primate
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/GoreChargerExperiment	Experimental Boar
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/SpittingSnakeExperiment	Experimental Cobra
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/PlagueMorphExperiment1	Corrupted Corpse
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/PlagueMorphExperiment2	Corrupted Corpse
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/PlagueMorphExperiment3_	Corrupted Corpse
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/PlagueMorphExperiment4	Corrupted Corpse
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/VaalThaumaturgeSpear	Vaal Guard
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/VaalThaumaturgeClaws	Vaal Excoriator
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/DoryaniIncursionTier1	Kulka, Vaal Thaumaturge
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/DoryaniIncursionTier2	Kulka, Vaal Thaumaturge
Metadata/Monsters/LeagueIncursionNew/Thaumaturge/DoryaniIncursionTier3	Kulka, Vaal Thaumaturge
Metadata/NPC/League/Incursion/DoryaniIncursionHubSummon	Doryani
Metadata/NPC/League/Incursion/AlvaIncursionHubSummon	Alva
Metadata/NPC/League/Incursion/DoryaniIncursionAccessSummon	Doryani
Metadata/NPC/League/Incursion/AlvaIncursionAccessSummon	Alva
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/BloodPriestBossIncursionTier1_	Huitzil, Royal Blood Priest
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/BloodPriestBossIncursionTier2	Huitzil, Royal Blood Priest
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/BloodPriestBossIncursionTier3	Huitzil, Royal Blood Priest
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/VaalBloodPriestessIncursion	Blood Priestess
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/VaalBloodPriestIncursion	Blood Priest
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/VaalZealotDaggersBloodiedIncursion	Blood Zealot
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/VaalZealotKnifestickBloodiedIncursion	Blood Zealot
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/VaalZealotSpearBloodiedIncursion	Blood Zealot
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/VaalAxeThrowerBloodiedIncursion	Vaal Axeman
Metadata/Monsters/LeagueIncursionNew/SacrificialChamber/VaalGoliathBloodiedIncursion	Vaal Goliath
Metadata/Monsters/LeagueIncursionNew/Corruption/BloodBatherDualWieldIncursion	Bloodrite Guard
Metadata/Monsters/LeagueIncursionNew/Corruption/BloodBatherFlailIncursion	Bloodrite Guard
Metadata/Monsters/LeagueIncursionNew/Corruption/BloodBatherMaceIncursion	Bloodrite Guard
Metadata/Monsters/LeagueIncursionNew/Corruption/BloodBatherShieldIncursion	Bloodrite Guard
Metadata/Monsters/LeagueIncursionNew/Corruption/BloodBatherSpearIncursion	Bloodrite Guard
Metadata/Monsters/LeagueIncursionNew/Corruption/BloodBatherSwordIncursion	Bloodrite Guard
Metadata/Monsters/LeagueIncursionNew/Corruption/BloodBatherMageIncursion	Bloodrite Priest
Metadata/Monsters/LeagueIncursionNew/Corruption/SunVaalApparitionIncursion	Priest of the Sun
Metadata/Monsters/LeagueIncursionNew/SynthfleshLab/VaalScientistIncursion	Surgical Experimentalist
Metadata/Monsters/LeagueIncursionNew/SynthfleshLab/ExperimentBladeHands	Warrior Transcendent
Metadata/Monsters/LeagueIncursionNew/SynthfleshLab/ExperimentStalker	Bladelash Transcendent
Metadata/NPC/League/Incursion/AlvaIncursionTempleSummon	Alva
Metadata/Monsters/LeagueIncursionNew/AtziriBossPhaseOne	Atziri, the Red Queen
Metadata/Monsters/LeagueIncursionNew/AtziriBossPhaseOneClone	Atziri, the Red Queen
Metadata/Monsters/LeagueIncursionNew/VaalZealotSacrifice	Royal Acolyte
Metadata/Monsters/LeagueIncursionNew/AtziriBossPhaseTwo______	Atziri, the Fell Serpent
Metadata/Monsters/LeagueIncursionNew/AtziriBossPhaseTwoClone	Atziri, the Fell Serpent
Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/TheArchitect	Xipocado, Royal Architect
Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/TheArchitectStandalone_	Xipocado, Royal Architect
Metadata/Monsters/LeagueIncursionNew/ArchitectBoss/ArchitectBlackHole	Daemon
Metadata/Monsters/Clone/RipFromTimeClone	Vision
Metadata/Monsters/LeagueIncursionNew/MiniBosses/SoulCoreQuadrillaBoss/SoulCoreQuadrilla	Quadrilla Sergeant
Metadata/Monsters/LeagueIncursionNew/MiniBosses/SoulCoreQuadrillaBoss/SoulCoreQuadrillaSTANDALONE	Quadrilla Sergeant
Metadata/Monsters/LeagueIncursionNew/MiniBosses/SoulCoreFusedSkeletonBoss/SoulcoreFusedSkeleton	Corrupted Abomination
Metadata/Monsters/LeagueIncursionNew/MiniBosses/SoulCoreFusedSkeletonBoss/SoulcoreFusedSkeletonSTANDALONE_	Corrupted Abomination
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionVaalSentinelBoss/VaalSentinelBoss	Royal Sentinel
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionVaalSentinelBoss/VaalSentinelBossSTANDALONE	Royal Sentinel
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionVaalColossusBoss/VaalColossusBoss	Royal Colossus
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionVaalColossusBoss/VaalColossusBossSTANDALONE	Royal Colossus
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionSunPriestBoss/VaalSunPriestBoss	High Priest
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionSunPriestBoss/VaalSunPriestBossSTANDALONE	High Priest
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionChainedBeastBoss/ChainedBeastBoss	Unchained Beast
Metadata/Monsters/LeagueIncursionNew/MiniBosses/IncursionChainedBeastBoss/ChainedBeastBossSTANDALONE	Unchained Beast
